,V1,V2,V3,V4,V5,V6,V7,V8,V9
0,-9.789038462323168,-10.183400970863973,-11.071508275943076,-9.680576660460561,-9.123583641681897,-9.597456469209135,-10.42977393550483,-9.11554563892629,-9.46922706559054
1,9.169742803214069,8.891072030204116,10.258348860419906,10.21232513672501,9.277642621288754,10.888351214730125,10.316669130823357,9.532055069075646,10.080292828161378
2,11.537711258025748,-9.026318541807976,10.59680681910141,10.36802320011919,-10.538867814228047,11.794865782304793,11.883333964273595,-9.010172104460871,11.279577101697722
3,-8.64681467584019,-10.167774615010753,-9.281631890905556,-8.193995360545443,-11.473597447398776,-11.11319076947099,-9.728393844837512,-8.24574772249059,-10.59652057284225
4,10.069250961834527,8.838398053271723,10.32702615652722,10.56733342056442,10.90159225838742,11.877142870637792,10.430613275134066,8.80921574513981,10.226212131141006
5,10.214884058368511,9.237945073737205,9.09273745904436,8.284185420152559,10.926424002669094,11.249219066417524,10.66107830142591,11.116793465534956,9.320873020333256
6,-9.991200740228107,-10.43761853537583,-9.36735023741506,-11.469504298688376,-9.997702743027034,-9.753345374460073,-8.608387843032228,-9.60261897612751,-10.404045357712842
7,10.612989619669106,10.78617490919434,9.543267172385576,11.196021773740542,10.618582401490388,9.194757980683566,9.826284622780232,10.388606335420373,9.14808081842301
8,9.6590490045239,8.667993394758302,11.371340048333261,10.71279079991185,9.957613440494534,9.42798400754313,10.236168284884434,10.568055622169354,10.423107244717507
9,9.401985635183005,9.365155304282913,11.606160111485316,10.264936166199549,10.851972053789195,11.211357812810558,9.344343801179082,11.13275623542857,10.490502120655586
10,8.848110089236643,-9.066714233047728,8.357587792076549,11.57003167969414,-9.511927134937459,7.609789335717068,8.874435511996008,-9.968615768511246,11.391882440247405
11,-9.002180767625095,-9.483645912484427,-9.14517588863906,-10.847727714623938,-9.965348891085032,-11.194726279487554,-9.311771597638744,-10.419701616607146,-9.668859344007753
12,-10.82640276337691,-10.756145066301578,-10.204674803471708,-7.059335713869162,-10.407974519352479,-10.722547554780167,-9.428996720579446,-9.874470562436162,-10.121953216481845
13,11.392872207641418,9.634199407259205,12.275107984280902,9.589101167499786,9.136304865289151,10.609105710448281,11.261957253022398,11.245524179596636,9.395482457139341
14,10.110676520643729,10.080160391444032,10.067350762688815,10.145094974726886,11.31054650815127,9.711098181378915,9.916133950506701,11.579821769778382,10.3489764593696
15,9.944146205440825,-7.590439616046184,10.186755697566598,10.268769171919763,-10.687810644141363,10.589790816845097,10.272288144067439,-11.272086679183337,9.952213402596513
16,-11.58245570245532,-9.776109268201735,-9.057601397235134,-10.877516200364393,-11.212721438087298,-8.742880913260656,-8.041708786567655,-9.729413851535563,-9.736212375083387
17,9.813261405709541,9.255716794689736,9.323393894634734,12.491233223177371,9.176814576221993,10.223715694103733,7.36004129788938,9.857713486923755,10.858729162145835
18,10.100774396958963,-9.454820601268526,9.887057721564187,9.187383069800392,-9.852497685377127,9.3682557221492,11.535033831064547,-9.23868006589139,9.769755198332257
19,8.6576398297992,10.613545984485297,10.437842475097057,8.824490505566281,9.273301923442778,10.112358803467064,9.296605905891221,10.239882584833616,12.121252484386204
20,10.797282865145144,-9.893309816751401,9.946451120323673,12.695312442629708,-11.344416586838982,8.440427792856045,8.583238328056716,-10.027209689184613,9.04512545358996
21,10.128502512231323,10.843234116423282,8.597084190520372,10.017599927783792,11.853964191180632,10.623401629403858,9.450774277332483,10.593461279665506,10.183194321489145
22,-11.304946601617706,-10.860312360768457,-9.954216854053248,-11.340577091319638,-9.848959350316001,-9.993685282895296,-8.709662645159222,-10.46186347638498,-9.29088489332729
23,10.073196644041975,-9.992053660289526,8.122564688697546,9.928359856865502,-9.75970046169677,9.554334363191781,11.323874588109765,-10.796042591996583,9.233857776305332
24,10.562456254633073,10.73156355474731,10.208093683452166,10.146884450268026,10.509549372619404,11.540555530979935,11.686240275075507,8.823075108742014,9.810472217706902
25,8.1577658259654,9.631754435872478,8.452007436589918,9.54832772934898,8.86245760134425,9.864123247722814,10.634379093789093,9.98644208196955,10.375896827327956
26,10.458480878104112,-9.965023546979031,8.99044342795723,10.385262903287364,-10.996790737787407,11.265673134466832,9.254936007731363,-9.941376107617787,10.532876873484664
27,-11.524663991836782,-8.664232278390584,-10.845139206127179,-8.729626515688144,-9.318912318953986,-10.771002063726387,-9.277967875295857,-10.396405048287667,-10.453180725373649
28,9.03835767822664,-8.870217281801871,8.358934036072812,10.978313485145197,-8.979276527189246,9.777694107539743,11.01810210335396,-9.60698218398305,10.56449724582272
29,10.870277959381207,-10.847047518114376,10.47183226267021,9.480174984912146,-10.877248683563257,10.493655483768181,9.444923168763601,-12.076553281570936,9.944112746903713
30,-8.47977768903362,-10.61563928089078,-10.831484718887559,-10.003258206883647,-9.781039456075908,-10.086424923871183,-9.130224177880812,-10.49790975255572,-10.753722714279753
31,9.108681647498864,-10.518280399337256,9.432095332923929,12.471327037822395,-7.674334300144531,9.269033660689207,10.25202655567919,-8.913614423697243,9.966554357054752
32,8.607977003555906,10.42096790941055,10.028127989632527,9.287073876437994,10.203084584269153,8.536780454130858,11.672445870013151,9.948467985189396,9.21179641147787
33,7.963366383222593,-8.953271430278047,10.43801265903231,8.878796389206236,-11.395753543688045,11.032752788393953,9.218648556706977,-11.531961457928924,10.632395945702063
34,8.866752728929185,9.835668267716628,11.060491183410912,9.47035049744961,9.579183390257084,7.406950612176814,10.287681077867457,10.810191642254278,10.101937647253711
35,11.130088473926977,-11.650425119021257,9.933950557106856,10.929630337255109,-9.917374848915092,9.16829592815745,9.385785269842911,-10.745417409020899,8.598460505666901
36,11.2075044198522,11.799970432031047,9.501124814748636,10.434418974421062,10.890857258046113,11.346150687964847,10.00739671636935,8.88895252617962,10.683253313402902
37,-12.040465622684012,-10.165251616572679,-10.697098088237365,-9.904081607875527,-9.507142137855872,-10.248003961693062,-8.68191068607195,-10.10782981657352,-10.015330688913144
38,-11.363873451119463,-11.497519213482907,-9.927492806949594,-8.117038243901202,-10.636473606320722,-12.115979406559878,-9.291768850375922,-11.288813935005363,-10.254321887373985
39,10.103431016702443,-9.484902838482423,9.967081116282987,9.86556923846239,-8.429051428741259,10.302145517195003,9.623707924633305,-10.801405903598175,9.769069544451076
40,-9.450060790302484,-10.34116290640213,-8.97998021912354,-8.93659985895562,-10.833879433066585,-9.179040003147803,-8.911816652248772,-10.24732684163365,-8.066838720958687
41,9.95080247262713,-10.60902085030325,8.398115558865822,8.764828532726474,-10.24627247461917,11.518394535143534,9.562123735321919,-9.403569928818662,9.9697214233292
42,11.84645467862416,-9.787648785389539,8.854628567791778,10.754204952416668,-9.87053489942845,7.651109153478734,9.203662633117204,-8.852705418001387,10.635559084062809
43,10.42772664435759,-10.02578768526306,9.716639625010652,10.864171153173466,-10.194773699208508,9.394452679349072,10.895948564694109,-10.022618037986643,8.233902535306123
44,10.482685846672435,-11.75230924121139,9.416179257418296,10.154250940238061,-8.82766048983087,8.915050381066177,11.616387758072147,-11.161125533265011,9.838111990516044
45,9.650657014514993,9.693720957959059,10.98341794190333,8.552000550665317,11.561655773679227,9.003790984853861,9.22776271579002,12.32147178240124,8.819642556558797
46,9.564768479594969,-10.793461080804603,10.652875205567659,9.745567190083266,-9.39416149528374,8.952559840070808,10.389311564507887,-12.43539963633393,9.520682506284048
47,10.493568000790054,7.7331150442051735,10.959283164165877,10.997392732885139,10.123728792700547,9.30129118808481,10.290321224696092,9.12928079045154,11.445618394099139
48,-10.492382439260062,-9.011647929701036,-9.535883864171478,-8.85697474371396,-11.006917872454272,-10.248616952360633,-11.062713195061866,-10.079646331113299,-10.13449011818616
49,9.481821625226562,-10.121926600927909,8.870776999785653,9.767888258833176,-10.579098776551138,10.428767438561042,10.764603741444498,-9.981613395972316,9.804402825167687
50,8.889359763168438,-9.447018428124204,10.70533249534384,11.078043953659126,-8.716530142962052,9.869093392688518,10.042888794889691,-10.490927833031842,9.30020545385886
51,-8.635639699880471,-8.603166121284184,-9.432358495683781,-9.532731385566198,-9.957483271949368,-8.11671147283821,-10.27097367309731,-9.222422452820927,-9.4916986625912
52,-10.554675799381721,-10.238518686116825,-10.238742910534683,-9.39475205835267,-8.955178317879415,-10.054794154438897,-9.11036243429899,-10.325867637477645,-9.891993306457806
53,-9.613936698563592,-8.33722065171196,-11.218657111406571,-9.195943468824217,-11.160243239782886,-11.69194262659138,-10.89305585561985,-9.01714949749626,-9.456622473582978
54,10.171329503495276,-12.25403008137366,10.026949462831707,12.7405486564698,-12.048805392669028,9.126355899780595,10.5656039913464,-9.417704198022943,9.251786303684066
55,-10.178889669426177,-9.906356977516737,-10.752240547351251,-9.959163846695954,-9.683584359184009,-8.681611096550872,-12.343726726256648,-11.079899668294741,-10.225432265219835
56,9.853660684062413,-11.35485148083424,7.912259787757721,8.616620028806246,-9.945829719170552,8.917834764481027,7.040520218076148,-10.585656052715096,9.475446371604217
57,-9.94364549740548,-11.812142369289171,-9.803476638675454,-10.694386061446949,-9.98745315495243,-10.460675897237934,-11.863499929354907,-10.705140072930352,-9.581024120412536
58,9.668222864947191,9.310782021910248,12.034607561504934,9.449285588085408,10.750453330326842,8.69300766091918,10.580573335794274,8.895476907337706,10.690121470224707
59,-11.03576734278093,-11.456230043560458,-10.309754973097464,-11.551018117609042,-10.465614693304781,-8.153933657742819,-10.3172327937403,-8.782202158553181,-7.9008797232698935
60,-8.526517663902128,-11.528156459625944,-9.77726389790433,-8.90788189218995,-10.167142211138016,-10.14695867789317,-7.719794452994623,-10.245096055536099,-11.940204103222891
61,9.165151592477292,11.04633342710199,9.10404231992299,8.641083866878596,11.330417590950429,10.929313109250547,9.955395585478852,10.950898377784105,9.367574538659314
62,9.263790097712677,9.828554832188992,11.901927240008954,10.387566762545893,9.168680365007248,10.874376195145881,10.223431010055455,9.172571083310634,8.92720215190535
63,-9.080089470627257,-9.776538799000452,-9.060462809347465,-9.05207056992194,-9.363457785358607,-11.98411958309946,-8.216624364499264,-10.138957198939785,-9.577221784290716
64,9.983321661556847,8.38745967651432,10.51820246808255,10.829055882996153,10.741330917876532,8.462106829570052,9.637993722750306,8.896744839524086,9.565672349993505
65,-10.499096916325943,-11.808776321621783,-9.251169120564711,-11.110560294989302,-9.983078386970902,-10.646037894692766,-11.726917137313166,-9.390783191109989,-11.483596975926982
66,10.77533910384755,-9.743214893450121,10.792689531511389,10.97450609458287,-10.95918078009875,10.274756562036556,9.561060109682373,-10.103032250515382,9.348031469230676
67,11.668179441254335,9.166518354584587,11.165181781246556,10.16824138572934,9.902980239578566,8.891628359541139,11.163125734373686,7.795773079922453,9.876637122796446
68,9.404348777757784,-9.553931729137107,9.467575580523796,10.130335150791637,-10.76986656363485,9.346547641723532,10.374642915254055,-10.567381117202073,8.291157109490968
69,9.49698759339733,-10.192840977351523,9.621298497398463,8.708769924027521,-8.483051504522688,9.927959757840618,8.158790890735057,-11.086917488684701,9.976153631167437
70,9.134407788289746,-10.367185961471886,11.263871009558631,10.663234893634245,-11.662688018626067,9.475439523894794,9.83618144580574,-9.464999194230089,9.572386800872273
71,-9.670285755164032,-8.544574541373692,-11.12251696344719,-11.187999628046608,-9.82261594604225,-9.637347822234437,-10.718842704568067,-9.463953785233125,-8.919763427169842
72,10.541839325103734,10.570655264630197,9.732257319262798,10.392427355496078,9.287369961101673,8.748917480190517,11.78939620600234,9.614572624975954,9.66062280000206
73,9.342480859549042,9.874815162917299,9.095834790756646,10.079710009088314,10.48923376483358,7.732123078908642,8.563607971221192,10.59233942121097,9.874817561051254
74,-9.134792529229887,-9.195774519886548,-11.32469030232675,-9.512372368093077,-9.429074395617311,-9.690613372153953,-9.401838429792598,-11.45021701805291,-8.773603392050477
75,10.926267077523983,11.773664963358977,8.198333888257341,10.846690847282478,9.972558641010124,9.921787556198517,10.684211130960174,10.230058425253771,9.72135993036219
76,10.487359925612028,-9.672819229941322,10.035084284819005,9.391032526136003,-10.833682470936045,9.627351957413904,10.928693585806096,-9.024854899686032,11.024205044328086
77,-10.516964359150133,-8.796858985266326,-10.089785577467548,-10.464645880221063,-8.82451939462059,-8.010488375408007,-9.986172473855218,-11.274607992746093,-8.559949218449137
78,11.755174165676483,9.604434365140959,9.067416543238162,9.326435445200772,10.714532047991696,8.209996080923844,10.224302852954777,6.790044618021954,11.523584831579528
79,-10.783548433437916,-9.160389482959523,-12.487998453142874,-10.56674470736177,-12.145591140031339,-10.812093340663733,-7.742462885208544,-9.9900600368066,-11.240066865333112
80,-9.738704291531429,-10.899208138625681,-12.22689365223325,-10.075336673421205,-9.787264320233957,-10.229898367910314,-10.378180177907833,-9.065684499003588,-12.345814609395681
81,9.0730549912103,10.133654917957896,10.561275300784475,9.262473710463906,8.104976657544771,11.358083620177934,9.164931273350449,8.630066328119447,11.101495210274237
82,-9.296818689999856,-11.389256465267387,-9.288171091285367,-10.113001918036527,-10.663568167250467,-10.934196130206105,-10.340651267854373,-10.12113679600872,-9.24085990092835
83,9.534623216070347,9.145601924564682,10.17840259925317,10.237311647720865,10.742786166106297,10.249309985975076,8.068470674901942,10.792951897584182,8.4623151773506
84,-11.44700087254758,-9.799910359310575,-10.764453197820243,-12.810918957268838,-11.576914583782102,-10.953103895468656,-11.194398421422253,-9.747303935065405,-12.239714727010742
85,9.911213818120848,-9.75345804578327,10.935281065101172,9.740408443983988,-10.338152653300233,10.248756699661627,11.21773160309706,-9.097465614268996,11.710348884141723
86,-10.875995697848172,-11.996416441373723,-8.872980509416468,-9.42560820554461,-10.04746611062725,-12.271683156451582,-10.176637612660112,-11.032118812133511,-10.539779104484413
87,9.542312536446962,-10.1799337659299,9.985323826763011,9.276302651375257,-10.74013115818473,10.932923434666824,9.781335900585542,-10.637947059169205,8.470925262215005
88,9.344320439462729,10.524491801765095,10.155382225566816,10.606014517329442,10.275015371375861,8.050830052461992,12.161551283359895,10.15892284401728,10.421618063479647
89,9.468584474530886,9.413483694790994,8.663321223931849,10.25948920907823,8.350033870116128,9.96739855742488,8.839781362209528,11.10927167434091,9.466400194975693
90,10.65444765450577,-9.921364954638173,10.981828686685622,10.128973591197905,-10.13821291480686,10.535256914094946,9.26899752267502,-9.297027952203868,9.096604657196721
91,9.098466123975964,-9.258154184529769,8.88767264752736,9.355716729739376,-9.489944333229696,11.330796566469854,9.657052723577072,-10.013858513958008,11.00046565234116
92,-9.384899900377484,-11.571005210220916,-10.41600013884768,-9.647427318861538,-9.217885460944313,-11.380531950501341,-9.061343501843014,-10.185098084039083,-8.908700076818144
93,10.260240815374083,11.41333221987285,9.01987468135346,10.111747879602666,9.070232127253107,10.637177719468653,10.425528659818315,9.998925232866402,9.532576058220021
94,8.916856362624547,9.224710738676048,10.137098332367897,10.398248562592622,10.471590487516034,10.267258944171473,9.913039551365726,9.763769364219204,9.807626123984022
95,10.400641525684273,-10.426009645505818,11.698310696789218,10.089185962076474,-9.987221972580535,10.408543135149229,10.291593581466774,-10.061801227310756,10.916458989796727
96,10.025191903274544,11.517536128354257,10.369611150673736,9.51936783783111,11.042332743021335,11.098875986566869,7.867089626092282,10.759204331401957,9.714819129877299
97,-10.021863634315803,-11.370212076194203,-10.067044716911612,-11.430383143365573,-11.16519200184402,-11.503559583673425,-9.623358804060938,-10.14855961046971,-9.413921632677905
98,9.695466102820108,-10.434395277727864,9.365548998176706,9.812555370962238,-8.810826834510994,10.382699216167277,8.804011915845813,-10.742484423867198,10.132539307261625
99,-9.049402864610455,-8.061002790033012,-10.235651986927056,-9.793825674483232,-9.906421747174425,-9.159691077596674,-9.573836299132504,-10.424492893826104,-9.94607538215978
100,10.62497161580466,7.892064817517505,11.259583167166674,10.052295540824463,8.306412460207957,10.779654698118172,10.251564140683067,10.416800758735318,9.342495469490908
101,-10.368859244571981,-11.2911659567524,-9.688141794269466,-10.751485123573199,-9.925222181138613,-9.280333166089045,-11.645230250992467,-11.4985654107255,-9.507660536122435
102,-10.235125048730758,-10.497002704454,-8.18754300361189,-9.43345225816768,-10.785743664191184,-10.550827297307345,-9.587354077088877,-10.775723367928917,-8.08257081904409
103,8.778366191023208,10.459267234479032,9.335969945719224,8.991532535161204,8.282265124384917,10.753889533521203,12.284890344446055,12.250250927636273,10.314067574883325
104,12.074793167946567,9.65670231781753,9.383370628316806,10.763183646059993,10.192917191823307,9.65154106934763,12.298653940713676,9.834790447359268,10.46629936835719
105,6.845144564987997,-11.329646372483381,10.936887469940302,10.92167215704988,-9.48541913625121,9.637338710649052,10.783042748005125,-10.564744321469686,10.857711964507901
106,9.939343137044673,11.089541361846706,10.041225817037004,10.65861311776873,11.44142698374766,9.992623694666534,10.992957323203221,10.48410162661283,8.993651888865582
